Name,Jersey Number,Nationality,Age,Appearances,Wins,Losses,Goals,Goals per match,Headed goals,Goals with right foot,Goals with left foot,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Hit woodwork,Big chances missed,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks,Yellow cards,Red cards,Fouls,Offsides,Club_encoded,Position_encoded
Jack Robinson,19.0,England,27.0,9.0,2,3,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,1.0,12.0,14.0,43%,0.0,0.0,10.0,28.0,7.0,0.0,37.0,35.0,21.0,3.0,14.0,10.0,0.0,0.0,9.090361445783133,-0.830427976581327,32.33,0.0,7.0,14%,0.0,15.0,,,,,,,,,1,0,5,1.0,14,0
Kean Bryan,29.0,England,23.0,81.7006237006237,0,0,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090361445783133,0.0,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,14,0
Phil Jagielka,15.0,England,38.0,366.0,147,111,0.3105183479342989,,10.0,8.0,0.0,,,1.3941664213081824e-16,,,7.0,,107.0,405.0,703.0,76%,24.0,39.0,618.0,2974.0,1075.0,10.0,1626.0,1842.0,928.0,35.0,783.0,495.0,6.0,6.0,9.0,4.065766037760982,40.37,8.0,131.0,30%,11.0,1830.0,,,,,,,,,23,2,159,3.0,14,0
Max Lowe,13.0,England,23.0,81.7006237006237,0,0,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090361445783133,0.0,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,14,0
Ethan Ampadu,22.0,Wales,20.0,2.0,1,1,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,0.0,2.0,2.0,100%,0.0,0.0,0.0,9.0,6.0,0.0,1.0,4.0,3.0,1.0,1.0,3.0,0.0,0.0,9.090361445783133,-0.9193329079381365,14.0,0.0,0.0,0%,0.0,1.0,,,,,,,,,0,0,0,0.0,14,0
Jayden Bogle,20.0,England,20.0,81.7006237006237,0,0,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090361445783133,0.0,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,14,0
John Fleck,4.0,Scotland,29.0,32.0,10,13,-0.5302478227866247,0.16,0.0,1.0,4.0,0.0,0.0,-0.8586658638399407,11.0,34%,1.0,2.0,,,39.0,72%,,12.0,26.0,22.0,8.0,,177.0,120.0,136.0,46.0,14.0,28.0,,0.0,2.0,-0.5748685541260119,32.72,5.0,158.0,23%,3.0,38.0,,,,,,,,,8,0,27,1.0,14,3
John Lundstram,7.0,England,26.0,36.0,12,13,-0.5302478227866247,0.14,0.0,4.0,1.0,0.0,0.0,-0.7409389755493909,11.0,25%,1.0,5.0,,,47.0,66%,,10.0,34.0,44.0,23.0,,165.0,105.0,148.0,19.0,26.0,36.0,,0.0,3.0,-0.5072602413071454,34.64,8.0,75.0,15%,3.0,90.0,,,,,,,,,6,0,30,7.0,14,3
Oliver Norwood,16.0,Northern Ireland,29.0,39.0,14,13,-0.7889451060853704,0.03,0.0,1.0,0.0,1.0,0.0,-1.005824474203128,6.0,35%,0.0,0.0,,,66.0,56%,,5.0,49.0,40.0,20.0,,280.0,136.0,135.0,9.0,45.0,30.0,,0.0,1.0,-0.23175636657026455,52.87,6.0,205.0,27%,1.0,239.0,,,,,,,,,8,0,32,1.0,14,3
Ben Osborn,23.0,England,26.0,14.0,8,3,1.148846721304978e-16,14.0,0.0,0.0,0.0,0.0,0.0,-1.1431725105421027,1.0,33%,0.0,0.0,,,15.0,67%,,1.0,6.0,6.0,2.0,,45.0,31.0,38.0,4.0,6.0,9.0,,0.0,9.090361445783133,-0.8463159300937607,17.43,1.0,18.0,22%,0.0,8.0,,,,,,,,,0,0,9,1.0,14,3
Sander Berge,8.0,Norway,22.0,16.0,6,7,-0.7889451060853704,0.06,0.0,1.0,0.0,0.0,0.0,-1.1039302144452527,2.0,29%,0.0,1.0,,,24.0,71%,,2.0,11.0,16.0,11.0,,62.0,85.0,53.0,16.0,38.0,18.0,,0.0,1.0,-0.7895249473259128,25.75,1.0,23.0,13%,0.0,14.0,,,,,,,,,0,0,19,1.0,14,3
Jack Rodwell,26.0,England,29.0,167.0,50,64,-0.20687621866319253,0.06,4.0,3.0,3.0,0.0,0.0,0.887616312469881,58.0,28%,2.0,13.0,,,212.0,78%,,63.0,113.0,227.0,79.0,,482.0,470.0,423.0,49.0,148.0,114.0,,2.0,4.0,0.3831412385173259,23.24,2.0,67.0,13%,11.0,271.0,,,,,,,,,26,1,135,7.0,14,3
Regan Slater,28.0,England,21.0,81.7006237006237,0,0,1.148846721304978e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.3941664213081824e-16,0.0,0%,0.0,0.0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.090361445783133,0.0,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,14,3
Oliver Burke,14.0,Scotland,23.0,16.0,0,13,1.148846721304978e-16,16.0,0.0,0.0,0.0,0.0,0.0,-1.1333619365178902,0.0,4%,0.0,1.0,,,6.0,67%,,2.0,7.0,2.0,1.0,,15.0,34.0,51.0,13.0,8.0,16.0,,0.0,2.0,-0.8784298786827223,9.31,1.0,9.0,22%,1.0,3.0,,,,,,,,,0,0,5,0.0,14,3
Zak Brunt,42.0,England,18.0,81.7006237006237,0,0,1.148846721304978e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.3941664213081824e-16,0.0,0%,0.0,0.0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.090361445783133,0.0,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,14,3
Oliver McBurnie,9.0,Scotland,24.0,54.0,17,25,-0.46557350196193825,0.11,2.0,4.0,0.0,0.0,0.0,-0.5839697911619912,31.0,52%,0.0,10.0,,,45.0,,,8.0,17.0,45.0,40.0,,,,,,,,,,1.0,-0.6634354439187269,14.54,3.0,15.0,,,,,,,,,,,,5,0,35,5.0,14,1
Billy Sharp,10.0,England,34.0,28.0,7,13,-0.6595964644359975,0.11,1.0,1.0,1.0,0.0,0.0,-1.005824474203128,7.0,41%,1.0,6.0,,,7.0,,,3.0,1.0,3.0,3.0,,,,,,,,,,2.0,-0.8500343872987983,8.32,5.0,13.0,,,,,,,,,,,,1,1,20,14.0,14,1
David McGoldrick,17.0,Ireland,32.0,30.0,10,10,-0.724270785260684,0.07,0.0,1.0,1.0,0.0,0.0,-0.7115072534767535,20.0,43%,0.0,15.0,,,41.0,,,9.0,3.0,24.0,18.0,,,,,,,,,,2.0,-0.7138036369687825,21.2,4.0,10.0,,,,,,,,,,,,2,0,33,12.0,14,1
Lys Mousset,11.0,France,24.0,88.0,31,38,-0.271550539487879,0.1,1.0,6.0,2.0,0.0,0.0,-0.3779477366535291,24.0,30%,1.0,11.0,,,25.0,,,25.0,8.0,17.0,10.0,,,,,,,,,,4.0,-0.7310437567375934,6.65,9.0,19.0,,,,,,,,,,,,3,0,48,21.0,14,1
Alex McCarthy,1.0,England,30.0,96.0,26,43,1.148846721304978e-16,,,,,,,1.3941664213081824e-16,,,,,17.0,151.0,,,,,,,,,,,,,,,0.0,8.0,9.090361445783133,-0.14285143521345517,24.22,,,,,628.0,314.0,1.0,59.0,90.0,24.0,28.0,310.0,786.0,3,0,1,,15,2
Angus Gunn,28.0,England,24.0,22.0,6,10,1.148846721304978e-16,,,,,,,1.3941664213081824e-16,,,,,5.0,43.0,,,,,,,,,,,,,,,0.0,3.0,9.090361445783133,-0.753016458403725,23.64,,,,,117.0,63.0,1.0,5.0,6.0,4.0,12.0,44.0,168.0,0,0,0,,15,2
Fraser Forster,44.0,England,32.0,107.0,44,38,1.148846721304978e-16,,,,,,,1.3941664213081824e-16,,,,,37.0,119.0,,,,,,,,,,,,,,,0.0,7.0,9.090361445783133,-0.07862353803553203,23.5,,,,,773.0,259.0,2.0,31.0,81.0,26.0,21.0,295.0,802.0,4,0,0,,15,2
Harry Lewis,41.0,England,22.0,81.7006237006237,0,0,1.148846721304978e-16,,,,,,,1.3941664213081824e-16,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,9.090361445783133,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,15,2
Jannik Vestergaard,4.0,Denmark,28.0,43.0,14,20,-0.7889451060853704,,1.0,0.0,0.0,,,1.3941664213081824e-16,,,1.0,,8.0,57.0,74.0,64%,0.0,5.0,62.0,273.0,155.0,0.0,208.0,280.0,150.0,14.0,169.0,82.0,0.0,1.0,9.090361445783133,-0.35108503869556384,39.74,3.0,2.0,50%,3.0,98.0,,,,,,,,,5,0,27,1.0,15,0
Jack Stephens,5.0,England,26.0,93.0,25,40,-0.5949221436113111,,2.0,1.0,1.0,,,1.3941664213081824e-16,,,1.0,,21.0,136.0,123.0,63%,3.0,4.0,136.0,396.0,204.0,0.0,513.0,381.0,324.0,37.0,185.0,183.0,0.0,1.0,4.0,0.3726619500304016,41.4,3.0,20.0,10%,5.0,237.0,,,,,,,,,16,2,55,3.0,15,0
Ryan Bertrand,3.0,England,31.0,231.0,83,95,-0.4008991811372518,,1.0,2.0,4.0,,,1.3941664213081824e-16,,,3.0,,59.0,299.0,338.0,68%,1.0,34.0,331.0,396.0,185.0,4.0,897.0,987.0,897.0,104.0,322.0,317.0,0.0,0.0,15.0,2.0402209857077427,38.02,29.0,817.0,21%,9.0,309.0,,,,,,,,,31,2,211,10.0,15,0
Jake Vokins,29.0,England,20.0,1.0,0,0,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,0.0,1.0,2.0,100%,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,9.090361445783133,-0.9091916610153065,58.0,0.0,1.0,1%,0.0,3.0,,,,,,,,,0,0,0,0.0,15,0
Jan Bednarek,35.0,Poland,24.0,66.0,22,29,-0.724270785260684,,0.0,1.0,1.0,,,1.3941664213081824e-16,,,0.0,,11.0,105.0,113.0,58%,2.0,3.0,154.0,390.0,186.0,2.0,327.0,351.0,239.0,4.0,217.0,125.0,1.0,3.0,2.0,-0.0312977190623255,40.23,2.0,2.0,2%,3.0,140.0,,,,,,,,,12,0,58,0.0,15,0
Yan Valery,18.0,France,21.0,34.0,11,15,-0.724270785260684,,0.0,1.0,1.0,,,1.3941664213081824e-16,,,0.0,,3.0,49.0,62.0,69%,0.0,2.0,35.0,86.0,29.0,0.0,121.0,176.0,202.0,38.0,62.0,71.0,0.0,3.0,1.0,-0.7188742604301974,18.26,2.0,66.0,14%,1.0,20.0,,,,,,,,,4,1,34,5.0,15,0
Kyle Walker-Peters,2.0,England,23.0,24.0,13,6,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,5.0,26.0,41.0,66%,1.0,2.0,28.0,36.0,16.0,0.0,116.0,137.0,101.0,37.0,17.0,37.0,0.0,0.0,6.0,-0.6161096249455204,38.54,5.0,38.0,21%,0.0,22.0,,,,,,,,,3,0,14,3.0,15,0
Mohammed Salisu,22.0,Ghana,21.0,81.7006237006237,0,0,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090361445783133,0.0,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,15,0
Moussa Djenepo,12.0,Mali,22.0,20.0,7,11,-0.724270785260684,0.1,0.0,2.0,0.0,0.0,0.0,-0.9567716040820655,8.0,36%,1.0,3.0,,,28.0,75%,,4.0,10.0,9.0,3.0,,52.0,117.0,102.0,49.0,6.0,19.0,,0.0,2.0,-0.8388790156836854,13.3,3.0,21.0,19%,1.0,5.0,,,,,,,,,4,1,26,3.0,15,3
Oriol Romeu,6.0,Spain,29.0,183.0,66,67,-0.5949221436113111,0.02,0.0,3.0,1.0,0.0,0.0,-0.06400936787872971,23.0,20%,1.0,3.0,,,471.0,69%,,38.0,328.0,254.0,104.0,,1118.0,1000.0,921.0,94.0,304.0,286.0,,0.0,9.090361445783133,1.7380118274074097,43.11,12.0,20.0,35%,9.0,434.0,,,,,,,,,49,0,253,5.0,15,3
James Ward-Prowse,8.0,England,25.0,233.0,80,89,0.5692156312330446,0.09,0.0,18.0,4.0,4.0,6.0,1.2702286994141678,102.0,41%,5.0,15.0,,,262.0,64%,,71.0,188.0,249.0,134.0,,914.0,613.0,874.0,49.0,182.0,303.0,,0.0,22.0,1.4192386324664543,29.81,36.0,1110.0,26%,17.0,294.0,,,,,,,,,28,1,193,5.0,15,3
Stuart Armstrong,17.0,Scotland,28.0,60.0,19,26,-0.3362248603125654,0.13,0.0,6.0,2.0,0.0,0.0,-0.39756888470195406,32.0,41%,0.0,4.0,,,61.0,64%,,23.0,23.0,34.0,13.0,,189.0,184.0,241.0,51.0,31.0,52.0,,0.0,5.0,-0.513006947896749,20.5,3.0,48.0,19%,2.0,34.0,,,,,,,,,6,0,47,7.0,15,3
Sofiane Boufal,19.0,Morocco,27.0,70.0,12,35,-0.6595964644359975,0.04,0.0,1.0,2.0,0.0,0.0,-0.45643232884722895,20.0,27%,0.0,2.0,,,91.0,63%,,28.0,15.0,9.0,3.0,,212.0,371.0,410.0,187.0,23.0,37.0,,0.0,4.0,-0.4798788746155045,18.97,9.0,101.0,16%,9.0,36.0,,,,,,,,,8,0,77,5.0,15,3
Nathan Redmond,11.0,England,26.0,208.0,53,99,0.7632385937071039,0.12,1.0,20.0,3.0,0.0,0.0,2.575035044634428,129.0,34%,14.0,15.0,,,253.0,64%,,108.0,113.0,74.0,22.0,,901.0,924.0,1114.0,415.0,69.0,187.0,,1.0,18.0,1.0277865012452176,27.83,37.0,525.0,23%,27.0,243.0,,,,,,,,,12,1,155,48.0,15,3
William Smallbone,20.0,Ireland,20.0,11.0,5,3,1.148846721304978e-16,11.0,0.0,0.0,0.0,0.0,0.0,-1.1137407884694652,0.0,6%,1.0,0.0,,,13.0,,,2.0,3.0,1.0,1.0,,,,,,,,,,2.0,-0.8449637638373834,22.55,0.0,9.0,,,,,,,,,,,,0,0,4,0.0,15,3
Nathan Tella,23.0,England,21.0,2.0,1,1,1.148846721304978e-16,2.0,0.0,0.0,0.0,0.0,0.0,-1.1529830845663152,1.0,50%,0.0,0.0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,7.0,1.0,1.0,1.0,1.0,,0.0,9.090361445783133,-0.9274459054764005,2.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,15,3
Shane Long,7.0,Ireland,33.0,322.0,110,143,2.7034682184476972,0.17,14.0,28.0,12.0,1.0,0.0,2.78105709914289,161.0,40%,17.0,64.0,,,230.0,,,53.0,125.0,181.0,113.0,,,,,,,,,,23.0,0.6059106292554909,14.1,25.0,307.0,,,,,,,,,,,,28,0,395,186.0,15,1
Danny Ings,9.0,England,28.0,113.0,32,47,2.0567250102008328,0.4,7.0,24.0,13.0,6.0,0.0,1.456629605874205,108.0,40%,10.0,26.0,,,106.0,,,65.0,37.0,45.0,26.0,,,,,,,,,,9.0,-0.2736735205179618,17.15,14.0,94.0,,,,,,,,,,,,11,0,91,43.0,15,1
Che Adams,10.0,England,24.0,32.0,13,14,-0.5949221436113111,0.12,0.0,4.0,0.0,0.0,0.0,-0.7703706976220284,13.0,32%,1.0,11.0,,,6.0,,,15.0,2.0,9.0,3.0,,,,,,,,,,2.0,-0.8334703506581761,8.81,5.0,13.0,,,,,,,,,,,,1,0,20,11.0,15,1
Michael Obafemi,14.0,Ireland,20.0,28.0,10,12,-0.5949221436113111,0.14,0.0,3.0,1.0,0.0,0.0,-0.9763927521304905,8.0,40%,0.0,4.0,,,8.0,,,7.0,7.0,0.0,0.0,,,,,,,,,,3.0,-0.8760635877340619,5.57,3.0,3.0,,,,,,,,,,,,2,0,13,4.0,15,1
Hugo Lloris,1.0,France,33.0,262.0,153,56,1.148846721304978e-16,,,,,,,1.3941664213081824e-16,,,,,92.0,277.0,,,,,,,,,,,,,,,0.0,18.0,9.090361445783133,1.3367564908274374,25.58,,,,,1543.0,703.0,5.0,177.0,210.0,96.0,257.0,1234.0,1888.0,3,0,3,,16,2
Paulo Gazzaniga,22.0,Argentina,28.0,43.0,13,20,1.148846721304978e-16,,,,,,,1.3941664213081824e-16,,,,,6.0,61.0,,,,,,,,,,,,,,,0.0,7.0,9.090361445783133,-0.5968412557921434,22.84,,,,,221.0,127.0,1.0,18.0,36.0,17.0,31.0,162.0,359.0,1,0,1,,16,2
Joe Hart,12.0,England,33.0,340.0,169,97,1.148846721304978e-16,,,,,,,1.3941664213081824e-16,,,,,127.0,383.0,,,,,,,,,,,,,,,0.0,20.0,1.0,1.3472357793143617,19.8,,,,,1800.0,941.0,7.0,269.0,391.0,249.0,180.0,1516.0,2806.0,7,0,6,,16,2
Alfie Whiteman,41.0,England,21.0,81.7006237006237,0,0,1.148846721304978e-16,,,,,,,1.3941664213081824e-16,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,9.090361445783133,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,16,2
Brandon Austin,40.0,England,21.0,81.7006237006237,0,0,1.148846721304978e-16,,,,,,,1.3941664213081824e-16,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,9.090361445783133,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,16,2
Toby Alderweireld,4.0,Belgium,31.0,176.0,98,42,-0.3362248603125654,,5.0,2.0,1.0,,,1.3941664213081824e-16,,,3.0,,60.0,158.0,226.0,74%,2.0,27.0,183.0,976.0,462.0,4.0,824.0,556.0,442.0,26.0,282.0,266.0,2.0,1.0,4.0,2.4637870655179412,57.02,5.0,57.0,28%,22.0,1081.0,,,,,,,,,20,0,68,3.0,16,0
Davinson Sánchez,6.0,Colombia,24.0,84.0,46,21,-0.7889451060853704,,1.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,23.0,81.0,122.0,59%,3.0,5.0,102.0,384.0,193.0,0.0,430.0,379.0,305.0,18.0,199.0,159.0,1.0,1.0,1.0,0.7279436338935449,58.35,1.0,5.0,20%,0.0,249.0,,,,,,,,,9,1,73,1.0,16,0
Juan Foyth,21.0,Argentina,22.0,16.0,8,5,-0.7889451060853704,,1.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,3.0,14.0,38.0,53%,1.0,0.0,11.0,50.0,28.0,0.0,62.0,96.0,59.0,21.0,28.0,20.0,0.0,2.0,9.090361445783133,-0.7117753875842164,40.12,2.0,2.0,2%,1.0,23.0,,,,,,,,,4,1,18,0.0,16,0
Serge Aurier,24.0,Cote D'Ivoire,27.0,58.0,32,13,-0.6595964644359975,,1.0,1.0,1.0,,,1.3941664213081824e-16,,,0.0,,12.0,53.0,162.0,67%,1.0,10.0,85.0,149.0,93.0,0.0,285.0,394.0,328.0,62.0,130.0,108.0,1.0,1.0,9.0,-0.14251339364936083,40.1,11.0,229.0,14%,1.0,64.0,,,,,,,,,4,2,79,9.0,16,0
Ben Davies,33.0,Wales,27.0,201.0,96,59,-0.46557350196193825,,0.0,1.0,5.0,,,1.3941664213081824e-16,,,2.0,,51.0,203.0,390.0,69%,2.0,32.0,263.0,625.0,310.0,1.0,689.0,957.0,842.0,79.0,343.0,346.0,0.0,0.0,15.0,1.9759930885298198,42.75,20.0,587.0,22%,5.0,327.0,,,,,,,,,26,0,162,4.0,16,0
Japhet Tanganga,25.0,England,21.0,6.0,1,3,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,2.0,7.0,17.0,53%,0.0,1.0,11.0,29.0,21.0,1.0,27.0,45.0,32.0,6.0,18.0,11.0,0.0,1.0,9.090361445783133,-0.860851717349817,33.5,0.0,2.0,2%,0.0,6.0,,,,,,,,,1,0,8,0.0,16,0
Matt Doherty,2.0,Ireland,28.0,77.0,32,22,-0.3362248603125654,,3.0,1.0,4.0,,,1.3941664213081824e-16,,,2.0,,19.0,75.0,128.0,59%,1.0,16.0,103.0,137.0,96.0,1.0,333.0,508.0,388.0,50.0,288.0,205.0,1.0,0.0,8.0,0.07518537362738917,38.57,11.0,108.0,19%,4.0,103.0,,,,,,,,,7,0,63,6.0,16,0
Dennis Cirkin,49.0,England,18.0,81.7006237006237,0,0,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090361445783133,0.0,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,16,0
Cameron Carter-Vickers,,United States,22.0,81.7006237006237,0,0,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090361445783133,0.0,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,16,0
Sergio Reguilón,3.0,Spain,23.0,81.7006237006237,0,0,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090361445783133,0.0,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,16,0
Harry Winks,8.0,England,24.0,96.0,58,23,-0.724270785260684,0.02,1.0,1.0,0.0,0.0,0.0,-0.8586658638399407,6.0,19%,1.0,1.0,,,88.0,65%,,8.0,73.0,64.0,24.0,,394.0,230.0,237.0,51.0,33.0,33.0,,0.0,2.0,0.49030041433522925,43.73,3.0,54.0,17%,11.0,199.0,,,,,,,,,14,0,59,2.0,16,3
Erik Lamela,11.0,Argentina,28.0,155.0,81,36,0.18116970628492604,0.1,2.0,1.0,12.0,0.0,0.0,0.8189422943003937,69.0,34%,8.0,16.0,,,247.0,74%,,72.0,103.0,32.0,17.0,,546.0,633.0,869.0,192.0,38.0,124.0,,0.0,23.0,0.42979097436234376,25.93,28.0,374.0,27%,36.0,90.0,,,,,,,,,26,0,213,28.0,16,3
Eric Dier,15.0,England,26.0,176.0,102,36,-0.20687621866319253,0.06,4.0,5.0,1.0,0.0,0.0,-0.05419879385451723,27.0,24%,2.0,6.0,,,286.0,73%,,32.0,257.0,530.0,316.0,,729.0,822.0,703.0,53.0,418.0,305.0,,6.0,8.0,2.3370214789825665,54.89,11.0,121.0,18%,16.0,648.0,,,,,,,,,33,0,164,6.0,16,3
Moussa Sissoko,17.0,France,31.0,235.0,110,83,0.051821064635553186,0.06,1.0,12.0,1.0,0.0,0.0,0.9464797566151559,69.0,32%,3.0,18.0,,,280.0,78%,,54.0,163.0,176.0,104.0,,1273.0,1069.0,1390.0,386.0,240.0,332.0,,1.0,24.0,1.9330618098898396,36.03,34.0,459.0,22%,60.0,257.0,,,,,,,,,36,2,276,24.0,16,3
Ryan Sessegnon,19.0,England,20.0,41.0,10,25,-0.724270785260684,0.05,0.0,1.0,1.0,0.0,0.0,-0.8880975859125781,11.0,38%,1.0,9.0,,,29.0,62%,,6.0,22.0,48.0,19.0,,156.0,113.0,177.0,36.0,24.0,45.0,,0.0,6.0,-0.6428149085089726,20.63,6.0,79.0,18%,5.0,18.0,,,,,,,,,0,0,24,17.0,16,3
Dele Alli,20.0,England,24.0,157.0,90,34,2.380096614324265,0.32,9.0,31.0,10.0,2.0,0.0,1.9569688811090415,128.0,40%,7.0,37.0,,,237.0,65%,,82.0,127.0,99.0,57.0,,750.0,817.0,1078.0,183.0,121.0,184.0,,1.0,33.0,0.9361772373756535,35.14,44.0,76.0,12%,67.0,167.0,,,,,,,,,24,0,178,31.0,16,3
Tanguy Ndombele,28.0,France,23.0,23.0,6,10,-0.724270785260684,0.09,0.0,1.0,1.0,0.0,0.0,-1.0843090663968278,4.0,44%,0.0,0.0,,,24.0,67%,,3.0,14.0,8.0,3.0,,83.0,102.0,72.0,40.0,8.0,9.0,,0.0,2.0,-0.7016341406613864,29.22,1.0,13.0,15%,4.0,19.0,,,,,,,,,4,0,15,0.0,16,3
Gedson Fernandes,30.0,Portugal,21.0,7.0,3,1,1.148846721304978e-16,7.0,0.0,0.0,0.0,0.0,0.0,-1.1627936585905276,0.0,1%,0.0,0.0,,,2.0,2%,,1.0,1.0,0.0,0.0,,7.0,6.0,9.0,2.0,0.0,1.0,,0.0,9.090361445783133,-0.9156144507330988,5.57,0.0,7.0,29%,0.0,0.0,,,,,,,,,0,0,0,0.0,16,3
Pierre-Emile Højbjerg,5.0,Denmark,25.0,111.0,34,49,-0.5949221436113111,0.04,0.0,3.0,1.0,0.0,0.0,0.23030785284764474,40.0,28%,4.0,8.0,,,245.0,65%,,34.0,177.0,131.0,68.0,,939.0,639.0,605.0,100.0,153.0,115.0,,2.0,4.0,1.0521254938600095,52.79,4.0,89.0,31%,20.0,315.0,,,,,,,,,21,2,149,2.0,16,3
Harvey White,48.0,England,19.0,81.7006237006237,0,0,1.148846721304978e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.3941664213081824e-16,0.0,0%,0.0,0.0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.090361445783133,0.0,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,16,3
Giovani Lo Celso,18.0,Argentina,24.0,29.0,11,8,1.148846721304978e-16,29.0,0.0,0.0,0.0,0.0,0.0,-0.986203326154703,3.0,16%,0.0,1.0,,,51.0,57%,,7.0,9.0,17.0,8.0,,124.0,140.0,151.0,33.0,9.0,22.0,,0.0,2.0,-0.5924467154589171,34.31,1.0,57.0,21%,8.0,44.0,,,,,,,,,7,0,30,0.0,16,3
Lucas Moura,27.0,Brazil,28.0,75.0,38,26,0.051821064635553186,0.19,2.0,10.0,2.0,0.0,0.0,-0.11306223799979212,37.0,34%,1.0,17.0,,,95.0,,,29.0,42.0,51.0,40.0,,,,,,,,,,5.0,-0.3700153662848465,22.04,7.0,43.0,,,,,,,,,,,,6,0,62,20.0,16,1
