Name,Jersey Number,Club,Position,Nationality,Age,Appearances,Wins,Losses,Goals,Goals per match,Headed goals,Goals with right foot,Goals with left foot,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Hit woodwork,Big chances missed,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks,Yellow cards,Red cards,Fouls,Offsides
,9.0,,,,33.0,213,86,77,105,0.49,12.0,66.0,27.0,20.0,0.0,458.0,223.0,49.0,15.0,78.0,16.68702290076336,75.69465648854961,124.0,,1.2590673575129534,82.0,59.0,90.0,62.0,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.4083969465648855,1.1002178649237473,29,2961,13.9,50.0,256.0,,8.576923076923077,184.8562091503268,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,20,3,179,195.0
,13.0,,,,32.0,39,14,18,8,0.21,5.0,3.0,0.0,1.0,0.0,42.0,17.0,40.0,2.0,9.0,16.68702290076336,75.69465648854961,14.0,,1.2590673575129534,5.0,4.0,6.0,4.0,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.4083969465648855,1.1002178649237473,5,580,14.87,2.0,10.0,,8.576923076923077,184.8562091503268,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,2,0,30,15.0
,14.0,,,,23.0,117,42,45,21,0.18,4.0,3.0,13.0,0.0,0.0,133.0,56.0,42.0,2.0,17.0,16.68702290076336,75.69465648854961,38.0,,1.2590673575129534,39.0,11.0,21.0,13.0,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.4083969465648855,1.1002178649237473,13,1327,11.34,15.0,27.0,,8.576923076923077,184.8562091503268,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,6,0,80,30.0
,17.0,,,,27.0,178,58,79,41,0.23,6.0,29.0,6.0,1.0,0.0,275.0,114.0,41.0,5.0,22.0,16.68702290076336,75.69465648854961,240.0,,1.2590673575129534,60.0,137.0,96.0,41.0,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.4083969465648855,1.1002178649237473,13,3435,19.3,26.0,197.0,,8.576923076923077,184.8562091503268,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,9,0,182,46.0
,27.0,,,,24.0,15,3,7,0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,33.0,0.0,1.0,16.68702290076336,75.69465648854961,11.0,,1.2590673575129534,0.0,8.0,7.0,5.0,1.0362694300518134,35.0,57.0,53.0,16.0,15.0,13.0,0.4083969465648855,0.0,1,241,16.07,0.0,12.0,,1.0,4.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,1,0,1,2.0
,22.0,,,,27.0,29,17,4,0,2.6484142394822,1.4143426294820718,4.468127490039841,2.3884462151394423,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,2.0617529880478087,9.029126213592233,13.0,26.0,101.07768924302789,,1.2590673575129534,20.551792828685258,72.7609561752988,141.62749003984064,69.91235059760956,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.0,2.0,0,789,27.21,8.171314741035857,121.9203187250996,,8.576923076923077,124.0,51.0,1.0,15.0,14.0,7.0,17.0,144.0,150.0,1,0,2,11.063745019920319
,1.0,,,,27.0,69,55,4,0,2.6484142394822,1.4143426294820718,4.468127490039841,2.3884462151394423,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,2.0617529880478087,9.029126213592233,35.0,48.0,101.07768924302789,,1.2590673575129534,20.551792828685258,72.7609561752988,141.62749003984064,69.91235059760956,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.0,4.0,1,1924,27.88,8.171314741035857,121.9203187250996,,8.576923076923077,302.0,137.0,1.0,26.0,20.0,12.0,36.0,361.0,388.0,1,1,1,11.063745019920319
,13.0,,,,33.0,136,56,44,0,2.6484142394822,1.4143426294820718,4.468127490039841,2.3884462151394423,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,2.0617529880478087,9.029126213592233,37.0,177.0,101.07768924302789,,1.2590673575129534,20.551792828685258,72.7609561752988,141.62749003984064,69.91235059760956,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.0,9.0,0,3401,25.01,8.171314741035857,121.9203187250996,,8.576923076923077,1086.0,454.0,5.0,54.0,150.0,53.0,108.0,531.0,1243.0,10,2,5,11.063745019920319
,62.0,,,,21.0,0,0,0,0,2.6484142394822,1.4143426294820718,4.468127490039841,2.3884462151394423,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,2.0617529880478087,9.029126213592233,0.0,0.0,101.07768924302789,,1.2590673575129534,20.551792828685258,72.7609561752988,141.62749003984064,69.91235059760956,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.0,0.0,0,0,0.0,8.171314741035857,121.9203187250996,,8.576923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,11.063745019920319
,73.0,,,,21.0,0,0,0,0,2.6484142394822,1.4143426294820718,4.468127490039841,2.3884462151394423,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,2.0617529880478087,9.029126213592233,0.0,0.0,101.07768924302789,,1.2590673575129534,20.551792828685258,72.7609561752988,141.62749003984064,69.91235059760956,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.0,0.0,0,0,0.0,8.171314741035857,121.9203187250996,,8.576923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,11.063745019920319
,4.0,,,,29.0,159,98,30,14,2.6484142394822,11.0,0.0,3.0,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,12.0,9.029126213592233,61.0,145.0,184.0,,4.0,27.0,278.0,924.0,528.0,2.0,837.0,1083.0,397.0,41.0,776.0,269.0,0.0,3.0,3,10554,66.38,13.0,3.0,,11.0,737.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,8,1,88,4.0
,12.0,,,,23.0,73,52,6,0,2.6484142394822,0.0,0.0,0.0,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,0.0,9.029126213592233,31.0,49.0,111.0,,1.0,4.0,100.0,166.0,78.0,0.0,406.0,322.0,245.0,39.0,140.0,109.0,0.0,0.0,3,4387,60.1,2.0,68.0,,2.0,196.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,15,0,58,1.0
,26.0,,,,26.0,153,86,36,4,2.6484142394822,2.0,0.0,2.0,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,3.0,9.029126213592233,44.0,158.0,270.0,,4.0,19.0,191.0,282.0,114.0,3.0,880.0,522.0,466.0,109.0,92.0,97.0,0.0,1.0,33,8312,54.33,40.0,655.0,,8.0,324.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,20,0,80,11.0
,32.0,,,,29.0,86,58,7,4,2.6484142394822,3.0,1.0,0.0,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,4.0,9.029126213592233,29.0,69.0,134.0,,0.0,10.0,125.0,362.0,205.0,1.0,419.0,428.0,201.0,21.0,233.0,94.0,0.0,2.0,0,5249,61.03,2.0,6.0,,6.0,258.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,9,0,52,1.0
,66.0,,,,21.0,95,74,8,6,2.6484142394822,0.0,6.0,0.0,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,3.0,9.029126213592233,31.0,69.0,158.0,,1.0,27.0,114.0,184.0,64.0,1.0,546.0,264.0,319.0,57.0,31.0,73.0,0.0,1.0,26,5323,56.03,32.0,708.0,,11.0,394.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,11,0,50,10.0
,76.0,,,,19.0,6,4,1,0,2.6484142394822,0.0,0.0,0.0,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,0.0,9.029126213592233,0.0,2.0,5.0,,0.0,5.0,9.0,3.0,1.0,0.0,16.0,19.0,15.0,6.0,6.0,3.0,0.0,0.0,0,167,27.83,0.0,14.0,,1.0,11.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,1,0,5,0.0
,21.0,,,,24.0,0,0,0,0,2.6484142394822,0.0,0.0,0.0,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,0.0,9.029126213592233,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,0,0,0,0.0
,47.0,,,,23.0,0,0,0,0,2.6484142394822,0.0,0.0,0.0,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,0.0,9.029126213592233,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,0,0,0,0.0
,72.0,,,,18.0,0,0,0,0,2.6484142394822,0.0,0.0,0.0,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,0.0,9.029126213592233,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,0,0,0,0.0
,3.0,,,,26.0,58,46,4,3,0.05,1.0,2.0,0.0,0.0,0.0,29.0,8.0,28.0,0.0,1.0,16.68702290076336,75.69465648854961,126.0,,1.2590673575129534,11.0,67.0,43.0,17.0,1.0362694300518134,292.0,293.0,242.0,19.0,99.0,69.0,0.4083969465648855,0.0,5,3291,56.74,4.0,19.0,,5.0,157.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,12,0,63,0.0
,5.0,,,,29.0,181,111,32,25,0.14,8.0,16.0,1.0,1.0,0.0,224.0,86.0,38.0,2.0,16.0,16.68702290076336,75.69465648854961,200.0,,1.2590673575129534,55.0,117.0,124.0,68.0,1.0362694300518134,989.0,696.0,725.0,194.0,142.0,197.0,0.4083969465648855,2.0,16,7603,42.01,15.0,67.0,,13.0,240.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,7,0,84,15.0
,7.0,,,,34.0,539,272,133,55,0.1,1.0,38.0,8.0,17.0,4.0,496.0,151.0,30.0,7.0,14.0,16.68702290076336,75.69465648854961,803.0,,1.2590673575129534,174.0,437.0,423.0,126.0,1.0362694300518134,1751.0,1843.0,2223.0,310.0,337.0,514.0,0.4083969465648855,2.0,84,16171,30.0,46.0,2247.0,,110.0,882.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,65,3,438,45.0
,8.0,,,,25.0,45,36,2,4,0.09,1.0,3.0,0.0,0.0,0.0,40.0,17.0,43.0,1.0,4.0,16.68702290076336,75.69465648854961,69.0,,1.2590673575129534,11.0,25.0,17.0,6.0,1.0362694300518134,202.0,164.0,174.0,50.0,20.0,31.0,0.4083969465648855,0.0,4,1760,39.11,6.0,12.0,,12.0,32.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,1,0,35,1.0
,14.0,,,,30.0,342,185,79,30,0.09,1.0,22.0,7.0,1.0,2.0,344.0,99.0,29.0,9.0,16.0,16.68702290076336,75.69465648854961,673.0,,1.2590673575129534,98.0,437.0,336.0,130.0,1.0362694300518134,1878.0,1182.0,1223.0,135.0,243.0,241.0,0.4083969465648855,1.0,46,17932,52.43,49.0,792.0,,129.0,1188.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,34,2,299,29.0
,15.0,,,,27.0,196,114,41,16,0.08,0.0,14.0,2.0,0.0,0.0,237.0,65.0,27.0,8.0,11.0,16.68702290076336,75.69465648854961,188.0,,1.2590673575129534,87.0,133.0,75.0,25.0,1.0362694300518134,566.0,707.0,704.0,344.0,76.0,131.0,0.4083969465648855,3.0,22,4570,23.32,27.0,421.0,,53.0,250.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,10,0,104,13.0
,16.0,,,,24.0,8,4,3,0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,50.0,0.0,0.0,16.68702290076336,75.69465648854961,3.0,,1.2590673575129534,0.0,0.0,0.0,0.0,1.0362694300518134,3.0,12.0,7.0,2.0,5.0,3.0,0.4083969465648855,0.0,0,47,5.88,0.0,0.0,,0.0,0.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,1,0,2,0.0
,17.0,,,,19.0,7,6,0,1,0.14,0.0,1.0,0.0,0.0,0.0,6.0,2.0,33.0,0.0,0.0,16.68702290076336,75.69465648854961,4.0,,1.2590673575129534,1.0,2.0,0.0,0.0,1.0362694300518134,17.0,9.0,18.0,3.0,2.0,5.0,0.4083969465648855,0.0,0,143,20.43,0.0,0.0,,0.0,3.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,0,0,4,0.0
,59.0,,,,23.0,31,7,19,7,0.23,0.0,0.0,7.0,0.0,2.0,56.0,20.0,36.0,1.0,2.0,16.68702290076336,75.69465648854961,23.0,,1.2590673575129534,25.0,11.0,11.0,5.0,1.0362694300518134,85.0,87.0,92.0,17.0,6.0,22.0,0.4083969465648855,0.0,0,575,18.55,4.0,35.0,,6.0,42.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,2,0,12,1.0
,67.0,,,,17.0,4,2,2,0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,16.68702290076336,75.69465648854961,0.0,,1.2590673575129534,0.0,0.0,0.0,0.0,1.0362694300518134,4.0,1.0,1.0,1.0,0.0,0.0,0.4083969465648855,0.0,0,22,5.5,0.0,3.0,,0.0,1.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,0,0,0,0.0
,23.0,,,,28.0,115,49,37,22,0.19,1.0,3.0,18.0,0.0,3.0,187.0,64.0,34.0,4.0,10.0,16.68702290076336,75.69465648854961,70.0,,1.2590673575129534,50.0,43.0,15.0,8.0,1.0362694300518134,446.0,330.0,467.0,121.0,16.0,48.0,0.4083969465648855,0.0,18,3039,26.43,32.0,555.0,,55.0,175.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,12,0,79,30.0
,6.0,,,,29.0,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,16.68702290076336,75.69465648854961,1.0,,1.2590673575129534,0.0,1.0,0.0,0.0,1.0362694300518134,3.0,2.0,7.0,0.0,1.0,1.0,0.4083969465648855,0.0,0,82,82.0,0.0,1.0,,0.0,10.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,0,0,3,0.0
,9.0,,,,28.0,177,115,23,57,0.32,13.0,29.0,14.0,2.0,0.0,424.0,182.0,43.0,10.0,51.0,16.68702290076336,75.69465648854961,259.0,,1.2590673575129534,121.0,73.0,61.0,47.0,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.4083969465648855,1.1002178649237473,36,6222,35.15,50.0,159.0,,8.576923076923077,184.8562091503268,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,8,0,206,60.0
,10.0,,,,28.0,196,121,35,86,0.44,11.0,52.0,23.0,0.0,0.0,445.0,190.0,43.0,13.0,65.0,16.68702290076336,75.69465648854961,226.0,,1.2590673575129534,92.0,97.0,53.0,26.0,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.4083969465648855,1.1002178649237473,29,6136,31.31,43.0,278.0,,8.576923076923077,184.8562091503268,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,21,3,215,117.0
,11.0,,,,28.0,123,90,12,78,0.63,4.0,11.0,63.0,9.0,0.0,449.0,201.0,45.0,11.0,58.0,16.68702290076336,75.69465648854961,58.0,,1.2590673575129534,114.0,25.0,11.0,6.0,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.4083969465648855,1.1002178649237473,29,3357,27.29,41.0,200.0,,8.576923076923077,184.8562091503268,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,4,0,63,65.0
,18.0,,,,25.0,11,7,3,0,11.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,25.0,0.0,1.0,16.68702290076336,75.69465648854961,3.0,,1.2590673575129534,3.0,0.0,3.0,0.0,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.4083969465648855,1.1002178649237473,0,107,9.73,0.0,2.0,,8.576923076923077,184.8562091503268,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,0,0,7,0.0
,24.0,,,,20.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.68702290076336,75.69465648854961,0.0,,1.2590673575129534,0.0,0.0,0.0,0.0,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.4083969465648855,1.1002178649237473,0,0,0.0,0.0,0.0,,8.576923076923077,184.8562091503268,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,0,0,0,0.0
,27.0,,,,25.0,91,57,14,19,0.21,6.0,11.0,2.0,0.0,0.0,89.0,39.0,44.0,4.0,8.0,16.68702290076336,75.69465648854961,34.0,,1.2590673575129534,22.0,7.0,9.0,3.0,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.4083969465648855,1.1002178649237473,6,861,9.46,3.0,68.0,,8.576923076923077,184.8562091503268,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,1,0,47,26.0
,58.0,,,,20.0,6,5,1,0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,16.68702290076336,75.69465648854961,4.0,,1.2590673575129534,2.0,0.0,0.0,0.0,1.0362694300518134,6.0,7.0,12.0,1.0,1.0,3.0,0.4083969465648855,0.0,0,40,6.67,0.0,5.0,,0.0,0.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,0,0,2,0.0
,20.0,,,,23.0,67,27,19,16,0.24,0.0,8.0,8.0,0.0,0.0,127.0,50.0,39.0,4.0,20.0,16.68702290076336,75.69465648854961,56.0,,1.2590673575129534,35.0,22.0,20.0,14.0,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.4083969465648855,1.1002178649237473,6,1585,23.66,13.0,74.0,,8.576923076923077,184.8562091503268,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,15,0,84,9.0
,31.0,,,,27.0,110,87,14,0,2.6484142394822,1.4143426294820718,4.468127490039841,2.3884462151394423,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,2.0617529880478087,9.029126213592233,52.0,78.0,101.07768924302789,,1.2590673575129534,20.551792828685258,72.7609561752988,141.62749003984064,69.91235059760956,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.0,5.0,1,2781,25.28,8.171314741035857,121.9203187250996,,8.576923076923077,405.0,184.0,2.0,28.0,45.0,13.0,76.0,538.0,496.0,6,1,4,11.063745019920319
,33.0,,,,35.0,145,44,66,0,2.6484142394822,1.4143426294820718,4.468127490039841,2.3884462151394423,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,2.0617529880478087,9.029126213592233,30.0,222.0,101.07768924302789,,1.2590673575129534,20.551792828685258,72.7609561752988,141.62749003984064,69.91235059760956,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,1.0,10.0,2,2722,18.77,8.171314741035857,121.9203187250996,,8.576923076923077,832.0,433.0,3.0,66.0,161.0,164.0,23.0,489.0,1385.0,6,1,4,11.063745019920319
,19.534635879218474,,,,25.0,0,0,0,0,2.6484142394822,1.4143426294820718,4.468127490039841,2.3884462151394423,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,2.0617529880478087,9.029126213592233,0.0,0.0,101.07768924302789,,1.2590673575129534,20.551792828685258,72.7609561752988,141.62749003984064,69.91235059760956,1.0362694300518134,326.9051282051282,313.81538461538463,275.86410256410255,49.253846153846155,99.75897435897436,84.84871794871795,0.0,0.0,0,0,0.0,8.171314741035857,121.9203187250996,,8.576923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,11.063745019920319
,6.0,,,,25.0,147,52,67,12,2.6484142394822,6.0,1.0,5.0,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,4.0,9.029126213592233,30.0,221.0,255.0,,3.0,20.0,206.0,757.0,413.0,5.0,634.0,661.0,443.0,29.0,314.0,273.0,0.0,0.0,6,5634,38.33,9.0,61.0,,3.0,260.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,15,1,97,7.0
,2.0,,,,30.0,293,183,50,7,2.6484142394822,0.0,6.0,1.0,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,3.0,9.029126213592233,99.0,270.0,600.0,,4.0,55.0,498.0,820.0,355.0,4.0,1592.0,1510.0,1104.0,239.0,446.0,292.0,2.0,6.0,29,15694,53.56,25.0,748.0,,29.0,900.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,45,1,239,22.0
,5.0,,,,26.0,163,90,39,1,2.6484142394822,1.0,0.0,0.0,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,1.0,9.029126213592233,43.0,161.0,180.0,,4.0,7.0,191.0,601.0,338.0,4.0,717.0,664.0,316.0,96.0,330.0,172.0,0.0,7.0,0,8950,54.91,5.0,18.0,,2.0,587.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,7,0,45,3.0
,11.0,,,,23.0,41,34,6,0,41.0,0.0,0.0,0.0,0.0,0.0,28.0,6.0,21.0,0.0,0.0,16.68702290076336,75.69465648854961,88.0,,1.2590673575129534,11.0,43.0,42.0,27.0,1.0362694300518134,188.0,173.0,161.0,11.0,66.0,58.0,0.4083969465648855,2.0,3,3066,74.78,5.0,101.0,,3.0,86.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,2,1,35,4.0
,14.0,,,,26.0,59,50,6,4,2.6484142394822,4.0,0.0,0.0,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,0.0,9.029126213592233,25.0,31.0,63.0,,0.0,7.0,70.0,147.0,88.0,0.0,342.0,226.0,144.0,8.0,127.0,79.0,0.0,0.0,3,4957,84.02,1.0,8.0,,1.0,274.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,5,0,40,2.0
,22.0,,,,26.0,37,29,3,0,2.6484142394822,0.0,0.0,0.0,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,1.0,9.029126213592233,11.0,21.0,40.0,,0.0,11.0,35.0,43.0,27.0,0.0,175.0,104.0,164.0,32.0,28.0,47.0,0.0,2.0,8,1999,54.03,7.0,176.0,,2.0,53.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,7,0,32,1.0
,27.0,,,,26.0,17,12,4,0,2.6484142394822,0.0,0.0,0.0,0.9741100323624595,0.2912621359223301,102.50485436893204,36.91585760517799,28.679611650485437,0.0,9.029126213592233,5.0,11.0,40.0,,0.0,3.0,21.0,16.0,12.0,0.0,99.0,104.0,79.0,37.0,19.0,22.0,0.0,0.0,0,1010,59.41,6.0,47.0,,0.0,38.0,150.47826086956522,1.0869565217391304,24.652173913043477,45.869565217391305,20.782608695652176,25.565217391304348,210.0,414.1449275362319,4,0,17,0.0
